words,1,2,3,dop,l_en,r_en,score,diff_en,rep_words,dop1,l_en1,r_en1,diff_en1,score1
会有紧绷感,5.625698e-06,1.2501552e-07,44.99999852225457,-7.2157106,0.9542425,1.5440681,-4.7173996,-0.5898256000000001,,,,,,
霜套装,5.625698e-06,1.2501552e-07,44.99999852225457,-8.852353,1.146128,1.8864907,-5.819734,-0.7403626999999999,护手霜套装,-6.556061,1.748188,1.90309,-0.15490199999999987,-2.9047828
椅子上,5.625698e-06,1.2501552e-07,44.99999852225457,-8.254409,1.6232493,2.365488,-4.2656717,-0.7422387000000001,坐在椅子上,-6.784692,2.1875207,2.0791812,0.10833950000000003,-2.5179896
爱华仕,5.625698e-06,1.2501552e-07,44.99999852225457,-8.259024,1.7923917,0.845098,-5.621534,0.9472937,爱华仕箱包,-6.810249,0.7781513,0.69897,0.07918130000000001,-5.333128
甘菊,5.625698e-06,1.2501552e-07,44.99999852225457,-7.9003386,0.9542425,1.6627579,-5.283338,-0.7085153999999999,洋甘菊,-8.88868,1.690196,1.4913617,0.19883430000000013,-5.707123
更加服帖,5.625698e-06,1.2501552e-07,44.99999852225457,-7.267499,0.47712126,1.0791812,-5.7111964,-0.6020599400000001,会更加服帖,-7.1408772,0.9542425,1.447158,-0.49291549999999995,-4.7394767
皮的救星,5.625698e-06,1.2501552e-07,44.99999852225457,-8.136684,0.9542425,1.4913617,-5.69108,-0.5371191999999999,干皮的救星,-6.639901,1.2552725,1.3617278,-0.10645529999999992,-4.022901
新婚,5.625698e-06,1.2501552e-07,44.99999852225457,-7.067367,1.0791812,0.30103,-5.6871557,0.7781512,新婚夫妇,-6.7146115,1.7781513,1.9637878,-0.18563649999999998,-2.9726727
000出头,5.625698e-06,1.2501552e-07,44.99999852225457,-7.8939586,1.0413927,1.5797836,-5.2727823,-0.5383909,,,,,,
冷的天气,5.625698e-06,1.2501552e-07,44.99999852225457,-8.253556,1.4771212,2.20412,-4.572315,-0.7269988000000001,寒冷的天气,-6.790897,2.064458,2.0791812,-0.014723199999999714,-2.6472578
重量比较轻,5.625698e-06,1.2501552e-07,44.99999852225457,-6.4539275,0.845098,0.30103,-5.3077993,0.544068,,,,,,
利用空间,5.625698e-06,1.2501552e-07,44.99999852225457,-8.0486765,1.146128,1.7242758,-5.1782722,-0.5781478,,,,,,
打算试,5.625698e-06,1.2501552e-07,44.99999852225457,-8.177169,1.7781513,1.1139433,-5.285074,0.6642079999999999,打算试试,-7.493674,1.6434526,1.7558749,-0.11242229999999998,-4.094346
简直太方便,5.625698e-06,1.2501552e-07,44.99999852225457,-7.495884,1.5314789,0.7781513,-5.1862535,0.7533276,,,,,,
我们带,5.625698e-06,1.2501552e-07,44.99999852225457,-9.555353,2.146128,1.5910646,-5.818161,0.5550634000000001,我们带着,-9.053839,1.7923917,1.7853298,0.007061900000000065,-5.476117
想象中一样,5.625698e-06,1.2501552e-07,44.99999852225457,-7.9831223,0.845098,1.4149734,-5.723051,-0.5698754,,,,,,
法兰,5.625698e-06,1.2501552e-07,44.99999852225457,-6.356323,0.7781513,0.0,-5.5781717,0.7781513,法兰绒,-8.961662,1.50515,1.690196,-0.18504600000000004,-5.7663164
就解决,5.625698e-06,1.2501552e-07,44.99999852225457,-8.628058,2.3802114,1.8692317,-4.3786154,0.5109796999999998,,,,,,
顿的,5.625698e-06,1.2501552e-07,44.99999852225457,-9.102127,2.10721,2.8674674,-4.1274495,-0.7602574000000004,埃弗顿,-8.55978,1.4313638,1.3617278,0.06963600000000003,-5.7666883
色泽饱满,5.625698e-06,1.2501552e-07,44.99999852225457,-7.7765517,1.230449,1.8388491,-4.7072535,-0.6084001000000001,,,,,,
菌作用,5.625698e-06,1.2501552e-07,44.99999852225457,-8.180465,0.7781513,1.6232493,-5.779064,-0.8450979999999999,杀菌作用,-8.151834,1.0413927,1.3222193,-0.2808265999999999,-5.7882214
嗨哟,5.625698e-06,1.2501552e-07,44.99999852225457,-7.6721344,0.0,2.133539,-5.538595,-2.133539,好嗨哟,-6.669693,1.20412,1.0791812,0.12493880000000002,-4.3863916
要考,5.625698e-06,1.2501552e-07,44.99999852225457,-9.013351,2.30103,1.7923917,-4.9199295,0.5086382999999999,考虑,-9.218997,1.770852,1.6232493,0.1476027000000002,-5.824896
天气渐,5.625698e-06,1.2501552e-07,44.99999852225457,-7.8368835,1.3222193,0.69897,-5.8156943,0.6232493,天气渐冷,-7.832683,1.6720978,2.0128372,-0.3407393999999999,-4.147748
见图2,5.625698e-06,1.2501552e-07,44.99999852225457,-7.7453732,1.30103,0.69897,-5.7453732,0.6020599999999999,,,,,,
觉得累,5.625698e-06,1.2501552e-07,44.99999852225457,-8.275833,1.1760913,1.770852,-5.32889,-0.5947607000000001,不觉得累,-7.985844,1.0,1.4771212,-0.4771212,-5.508723
款式新颖,0.00043505400000000004,9.694024e-06,44.87857834713678,-7.861926,1.1139433,1.6812413,-5.066742,-0.5672979999999999,,,,,,
年代的,5.5006826e-06,1.2501552e-07,43.999998635927284,-8.365762,2.2600713,2.924796,-3.1808944,-0.6647247000000003,那个年代,-8.541499,1.6434526,1.20412,0.43933259999999996,-5.6939263
秀场,5.5006826e-06,1.2501552e-07,43.999998635927284,-8.765121,1.8976271,1.0413927,-5.826102,0.8562344,秀场后台,-6.5950003,1.4149734,1.3424227,0.07255070000000008,-3.8376043
略宽,5.5006826e-06,1.2501552e-07,43.999998635927284,-8.306081,1.7853298,1.1760913,-5.34466,0.6092385,略宽于肩,-5.548993,0.845098,0.69897,0.14612800000000004,-4.0049253
闻到浓浓的,5.5006826e-06,1.2501552e-07,43.999998635927284,-7.597607,1.0413927,1.6232493,-4.9329653,-0.5818565999999998,,,,,,
得分享,5.5006826e-06,1.2501552e-07,43.999998635927284,-9.017175,1.6232493,2.2329962,-5.1609297,-0.6097469000000002,心得分享,-7.5922904,1.0791812,1.0,0.07918120000000006,-5.513109
最近换,5.5006826e-06,1.2501552e-07,43.999998635927284,-8.3414955,1.9590414,1.4313638,-4.95109,0.5276776000000001,近换,,,,,
前就开始,5.5006826e-06,1.2501552e-07,43.999998635927284,-8.121923,1.7323937,2.243038,-4.146492,-0.5106442999999998,之前就开始,-7.975641,1.5314789,1.690196,-0.15871710000000006,-4.753966
肖战粉丝,5.5006826e-06,1.2501552e-07,43.999998635927284,-8.738497,0.9542425,2.045323,-5.738931,-1.0910805,,,,,,
熟知,5.5006826e-06,1.2501552e-07,43.999998635927284,-8.55099,1.462398,2.1238515,-4.9647408,-0.6614534999999997,被大家熟知,-6.845864,1.60206,1.2552725,0.3467875,-3.9885316
润补水,5.5006826e-06,1.2501552e-07,43.999998635927284,-8.684738,1.20412,1.9294189,-5.551199,-0.7252988999999999,滋润补水,-8.78764,1.462398,1.7993406,-0.3369426,-5.525901
减肥的我,5.5006826e-06,1.2501552e-07,43.999998635927284,-5.7919064,0.0,0.60206,-5.1898465,-0.60206,在减肥的我,-8.109448,1.0791812,1.3424227,-0.2632414999999999,-5.6878443
面巾,5.5006826e-06,1.2501552e-07,43.999998635927284,-8.77153,1.20412,1.819544,-5.747866,-0.615424,洁面巾,-8.045888,1.0,1.30103,-0.3010299999999999,-5.744858
再次回,5.5006826e-06,1.2501552e-07,43.999998635927284,-8.595986,2.0086002,1.39794,-5.189446,0.6106602000000001,再次回到,-8.419389,1.6434526,1.6627579,-0.01930529999999986,-5.1131783
油皮夏天,5.5006826e-06,1.2501552e-07,43.999998635927284,-7.320458,0.69897,1.20412,-5.417368,-0.5051500000000001,混油皮夏天,-7.3375306,1.20412,1.1139433,0.0901767,-5.0194674
棕榈酰五肽,5.5006826e-06,1.2501552e-07,43.999998635927284,-4.8585653,1.0791812,0.47712126,-3.3022628,0.6020599400000001,,,,,,
震动按摩,5.5006826e-06,1.2501552e-07,43.999998635927284,-6.4777284,0.69897,0.0,-5.7787585,0.69897,震动按摩头,-7.2558045,1.0,0.7781513,0.2218487,-5.4776535
总是让,5.5006826e-06,1.2501552e-07,43.999998635927284,-8.549419,2.3483047,1.6812413,-4.5198736,0.6670634,总是让人,-8.494104,2.149219,1.9395193,0.20969970000000004,-4.405366
潮鞋,5.5006826e-06,1.2501552e-07,43.999998635927284,-8.2618685,0.60206,2.09691,-5.5628986,-1.4948499999999998,鞋子男潮鞋,-6.0314565,1.4313638,1.50515,-0.07378620000000002,-3.094943
感觉稍,5.5006826e-06,1.2501552e-07,43.999998635927284,-8.239785,1.7160033,1.1139433,-5.4098387,0.6020599999999998,感觉稍微,-8.051908,1.6334685,1.5185139,0.1149545999999999,-4.899925
怡泉,5.5006826e-06,1.2501552e-07,43.999998635927284,-8.052218,1.6334685,0.60206,-5.81669,1.0314085,怡泉苏打水,-6.3215938,0.9542425,0.90309,0.051152500000000045,-4.464261
不管在哪,5.5006826e-06,1.2501552e-07,43.999998635927284,-8.201844,2.1172712,1.4149734,-4.6695995,0.7022977999999998,不管在哪里,-7.400998,2.045323,1.8512584,0.1940645999999997,-3.504417
环保材质,5.5006826e-06,1.2501552e-07,43.999998635927284,-6.461982,0.0,0.7781513,-5.6838303,-0.7781513,,,,,,
你没道理,5.5006826e-06,1.2501552e-07,43.999998635927284,-7.238371,0.845098,1.6232493,-4.7700233,-0.7781512999999999,宠你没道理,-7.1704173,1.1139433,1.0413927,0.07255060000000002,-5.015081
天上午9点,5.5006826e-06,1.2501552e-07,43.999998635927284,-7.617314,1.0413927,1.5440681,-5.0318527,-0.5026754,,,,,,
新年新,5.5006826e-06,1.2501552e-07,43.999998635927284,-9.084126,2.0293837,1.4313638,-5.6233788,0.5980198999999999,新年新气象,-6.7787175,2.7435098,2.6618128,0.08169700000000013,-1.373395
橙花精,5.5006826e-06,1.2501552e-07,43.999998635927284,-7.5744185,1.5185139,0.60206,-5.4538445,0.9164539,橙花精油,-6.5661592,1.30103,1.39794,-0.09691000000000005,-3.867189
干果零食,5.5006826e-06,1.2501552e-07,43.999998635927284,-6.820572,1.0413927,0.0,-5.779179,1.0413927,,,,,,
心飞扬,5.5006826e-06,1.2501552e-07,43.999998635927284,-8.021136,0.60206,1.9731278,-5.4459486,-1.3710678,,,,,,
这款台灯,5.5006826e-06,1.2501552e-07,43.999998635927284,-7.474279,0.60206,1.1139433,-5.758276,-0.5118833,,,,,,
头皮上,5.5006826e-06,1.2501552e-07,43.999998635927284,-8.511158,1.0,1.69897,-5.812188,-0.6989700000000001,在头皮上,-8.36037,1.30103,1.4149734,-0.11394340000000014,-5.6443663
和V,5.375667e-06,1.2501552e-07,42.99999874960002,-9.345418,2.6785183,1.9777236,-4.689176,0.7007946999999999,VIVO,,,,,
儿的奶粉,5.375667e-06,1.2501552e-07,42.99999874960002,-7.618418,0.845098,1.7075702,-5.06575,-0.8624721999999999,,,,,,
会觉得干,5.375667e-06,1.2501552e-07,42.99999874960002,-8.261177,1.0791812,1.7160033,-5.4659925,-0.6368220999999998,不会觉得干,-7.4424715,1.5563025,1.7781513,-0.22184880000000007,-4.108018
转角,5.375667e-06,1.2501552e-07,42.99999874960002,-7.999986,2.2576785,0.0,-5.7423077,2.2576785,转角遇到爱,-6.7953653,1.763428,1.6627579,0.1006701000000001,-3.3691797
油保湿,5.375667e-06,1.2501552e-07,42.99999874960002,-8.373245,0.90309,1.7558749,-5.71428,-0.8527849000000001,控油保湿,-8.251315,1.6334685,1.20412,0.4293484999999999,-5.4137263
屏的设计,5.375667e-06,1.2501552e-07,42.99999874960002,-8.129598,1.0791812,1.6127839,-5.4376326,-0.5336026999999999,面屏的设计,-7.121749,1.20412,1.0791812,0.12493880000000002,-4.8384476
软乎,5.375667e-06,1.2501552e-07,42.99999874960002,-7.821634,2.356026,1.5185139,-3.9470937,0.8375120999999999,软乎乎,,,,,
再多一,5.375667e-06,1.2501552e-07,42.99999874960002,-8.665115,1.8573325,1.2787536,-5.5290294,0.5785789000000001,再多一点,-8.43502,1.50515,1.5440681,-0.038918100000000067,-5.3858023
膏状质地,5.375667e-06,1.2501552e-07,42.99999874960002,-7.781815,1.146128,1.6627579,-4.972929,-0.5166298999999999,,,,,,
少的钱,5.375667e-06,1.2501552e-07,42.99999874960002,-8.339626,1.146128,1.7781513,-5.415347,-0.6320233,花最少的钱,-6.5202293,1.7853298,1.7075702,0.07775960000000004,-3.0273294
每天补,5.375667e-06,1.2501552e-07,42.99999874960002,-8.649767,1.8976271,1.3617278,-5.3904123,0.5358993000000001,每天补充,-8.128396,1.5185139,1.230449,0.2880649000000002,-5.3794336
多的朋友,5.375667e-06,1.2501552e-07,42.99999874960002,-8.3059,1.0791812,1.6720978,-5.5546207,-0.5929165999999999,,,,,,
红帽,5.375667e-06,1.2501552e-07,42.99999874960002,-7.424154,0.0,1.9395193,-5.4846344,-1.9395193,小红帽,-8.170219,1.30103,1.230449,0.070581,-5.6387405
记忆犹新,5.375667e-06,1.2501552e-07,42.99999874960002,-8.707195,1.8388491,1.2787536,-5.5895925,0.5600955000000001,,,,,,
找到一,5.375667e-06,1.2501552e-07,42.99999874960002,-8.999704,2.3598354,1.6720978,-4.967771,0.6877376000000002,找到一个,-8.927127,2.1139433,1.94939,0.1645532999999999,-4.863794
时候入手,5.375667e-06,1.2501552e-07,42.99999874960002,-8.291047,1.0413927,1.7160033,-5.533651,-0.6746105999999998,,,,,,
麦香浓,5.375667e-06,1.2501552e-07,42.99999874960002,-7.267061,1.1760913,0.47712126,-5.6138487,0.69897004,,,,,,
得乐,5.375667e-06,1.2501552e-07,42.99999874960002,-9.158176,2.071882,2.670246,-4.416048,-0.5983640000000001,离苦得乐,-8.117146,1.0791812,1.3222193,-0.24303809999999992,-5.715745
亮的颜色,5.375667e-06,1.2501552e-07,42.99999874960002,-7.119136,0.0,1.3617278,-5.757408,-1.3617278,鲜亮的颜色,-6.9920454,1.3617278,1.2787536,0.0829742,-4.351564
因为每个,5.375667e-06,1.2501552e-07,42.99999874960002,-8.047881,1.90309,1.3802112,-4.76458,0.5228788,因为每个人,-7.8881683,1.8920946,1.90309,-0.010995399999999877,-4.0929837
婴儿洗,5.375667e-06,1.2501552e-07,42.99999874960002,-7.74843,1.3617278,0.845098,-5.541604,0.5166297999999999,婴儿洗衣皂,-5.7390256,1.3617278,1.3802112,-0.01848340000000004,-2.9970865
双篮球鞋,5.375667e-06,1.2501552e-07,42.99999874960002,-8.217702,0.7781513,1.6334685,-5.806082,-0.8553172,一双篮球鞋,-7.4240513,1.50515,1.7160033,-0.2108532999999999,-4.202898
颗洗衣凝珠,5.375667e-06,1.2501552e-07,42.99999874960002,-6.7796865,1.0,1.5185139,-4.2611723,-0.5185139000000001,,,,,,
的正确,5.375667e-06,1.2501552e-07,42.99999874960002,-8.32051,2.089905,1.5185139,-4.7120914,0.5713910999999998,正确方式,,,,,
6公里,5.375667e-06,1.2501552e-07,42.99999874960002,-8.29904,1.3222193,1.8260748,-5.1507454,-0.5038555,16公里,-8.619222,1.4149734,1.60206,-0.1870866,-5.6021886
道工序,5.375667e-06,1.2501552e-07,42.99999874960002,-8.161704,1.462398,2.064458,-4.634848,-0.60206,每一道工序,-6.7280602,1.3802112,1.0,0.38021119999999997,-4.347849
一碗饭,5.375667e-06,1.2501552e-07,42.99999874960002,-8.544851,0.9542425,2.2253094,-5.365299,-1.2710669,吃一碗饭,-6.7223163,1.39794,1.6232493,-0.22530929999999993,-3.7011268
只需要1,5.375667e-06,1.2501552e-07,42.99999874960002,-8.585852,2.1522884,1.6127839,-4.8207793,0.5395045000000003,只需要15,-8.103414,1.5563025,1.1760913,0.38021119999999997,-5.37102
真不愧,5.375667e-06,1.2501552e-07,42.99999874960002,-8.147633,2.361728,1.30103,-4.4848747,1.060698,,,,,,
天气越来越,5.375667e-06,1.2501552e-07,42.99999874960002,-7.436399,2.3996737,1.4313638,-3.6053612,0.9683099000000002,,,,,,
爱呀,5.375667e-06,1.2501552e-07,42.99999874960002,-8.62382,1.146128,1.7558749,-5.721817,-0.6097469,可爱,-7.683447,1.0791812,0.7781513,0.3010299000000001,-5.8261147
售票,5.375667e-06,1.2501552e-07,42.99999874960002,-7.1785426,0.30103,1.20412,-5.6733923,-0.9030900000000001,春运售票,-6.603681,0.30103,0.69897,-0.39793999999999996,-5.603681
柜的,5.375667e-06,1.2501552e-07,42.99999874960002,-8.929626,2.120574,2.757396,-4.0516567,-0.636822,掌柜,-7.8731604,1.146128,0.90309,0.2430380000000001,-5.823942
华为智能,5.375667e-06,1.2501552e-07,42.99999874960002,-8.397106,1.7242758,1.0413927,-5.631438,0.6828831,,,,,,
跃然而,5.375667e-06,1.2501552e-07,42.99999874960002,-7.7355895,1.447158,0.90309,-5.3853416,0.544068,跃然而出,-7.349733,0.90309,1.0,-0.09691000000000005,-5.446643
的广告语,5.375667e-06,1.2501552e-07,42.99999874960002,-8.143874,0.7781513,2.6803355,-4.685387,-1.9021842,,,,,,
棉材质,5.375667e-06,1.2501552e-07,42.99999874960002,-7.807141,1.4771212,2.0253057,-4.3047137,-0.5481845000000001,精梳棉材质,-6.385808,1.146128,0.7781513,0.36797670000000005,-4.461529
和蛋,5.375667e-06,1.2501552e-07,42.99999874960002,-8.8459835,2.597695,2.0,-4.248288,0.5976949999999999,蛋白质,-7.9476776,1.0413927,1.0791812,-0.0377885,-5.8271036
月5号,5.375667e-06,1.2501552e-07,42.99999874960002,-7.6065187,1.3424227,2.4712918,-3.7928045,-1.1288691,1月5号,-8.2065935,1.7242758,1.60206,0.12221579999999999,-4.880258
精炼,5.375667e-06,1.2501552e-07,42.99999874960002,-6.502833,0.69897,0.0,-5.803863,0.69897,精炼植物油,-6.3543215,0.7781513,0.90309,-0.12493869999999996,-4.67308
是近,5.375667e-06,1.2501552e-07,42.99999874960002,-9.255423,2.1875207,1.60206,-5.465842,0.5854606999999998,近期,-7.3151555,0.90309,0.60206,0.3010299999999999,-5.8100057
下午饿,5.375667e-06,1.2501552e-07,42.99999874960002,-7.9119725,1.6127839,1.0,-5.2991886,0.6127838999999999,,,,,,
按摩颗粒,5.375667e-06,1.2501552e-07,42.99999874960002,-6.4037623,0.0,0.60206,-5.8017025,-0.60206,,,,,,
瓶系列,5.375667e-06,1.2501552e-07,42.99999874960002,-8.560507,1.4771212,1.9912261,-5.0921593,-0.5141049,绿宝瓶系列,-6.9791093,1.230449,1.230449,0.0,-4.5182114
随便搭,5.2506516e-06,1.2501552e-07,41.999998863272744,-8.268542,1.7853298,1.2787536,-5.2044587,0.5065762,随便搭配,-8.244168,1.5563025,1.146128,0.4101744999999999,-5.5417376
见图4,5.2506516e-06,1.2501552e-07,41.999998863272744,-7.5640087,0.69897,1.20412,-5.6609187,-0.5051500000000001,,,,,,
肉很嫩,5.2506516e-06,1.2501552e-07,41.999998863272744,-8.012436,1.2552725,1.819544,-4.9376197,-0.5642715,鸡肉很嫩,-8.0640955,1.2552725,1.0,0.2552725,-5.808823
不含色素,5.2506516e-06,1.2501552e-07,41.999998863272744,-8.190611,1.5563025,0.9542425,-5.6800656,0.6020599999999999,,,,,,
最深,5.2506516e-06,1.2501552e-07,41.999998863272744,-9.531324,2.178977,1.5682018,-5.7841454,0.6107752000000002,,,,,,
欢乐世界,5.2506516e-06,1.2501552e-07,41.999998863272744,-8.927584,1.2552725,1.8692317,-5.8030796,-0.6139592,,,,,,
仁饱满,5.2506516e-06,1.2501552e-07,41.999998863272744,-7.6992207,0.69897,1.3802112,-5.6200395,-0.6812412,,,,,,
怎么拍都,5.2506516e-06,1.2501552e-07,41.999998863272744,-8.223335,2.0791812,1.50515,-4.639004,0.5740311999999999,怎么拍都帅,-7.3600364,1.20412,1.3222193,-0.11809929999999991,-4.833697
MY,5.2506516e-06,1.2501552e-07,41.999998863272744,-8.983842,1.908485,1.3424227,-5.732934,0.5660623,MYOMY,-6.9807715,1.8512584,2.0,-0.14874159999999992,-3.1295133
甜甜糯糯,5.2506516e-06,1.2501552e-07,41.999998863272744,-8.345971,1.5314789,1.0,-5.814492,0.5314789,,,,,,
月份开始,5.2506516e-06,1.2501552e-07,41.999998863272744,-7.86099,1.3424227,2.0569048,-4.4616623,-0.7144820999999999,3月份开始,-6.9495773,1.2552725,1.5797836,-0.32451110000000005,-4.1145215
仁和药业,5.2506516e-06,1.2501552e-07,41.999998863272744,-6.9660754,0.47712126,1.748188,-4.740766,-1.2710667400000002,,,,,,
7万,5.2506516e-06,1.2501552e-07,41.999998863272744,-9.018461,1.3617278,1.8750613,-5.7816725,-0.5133335000000001,17万,-8.876895,1.6232493,1.748188,-0.12493870000000018,-5.505458
增长见识,5.2506516e-06,1.2501552e-07,41.999998863272744,-7.713887,0.69897,1.3424227,-5.672495,-0.6434527,,,,,,
有喝过,5.2506516e-06,1.2501552e-07,41.999998863272744,-8.086997,1.5797836,2.1038036,-4.40341,-0.5240199999999999,没有喝过,-7.5592065,1.7558749,2.045323,-0.28944809999999976,-3.7580085
大一只,5.2506516e-06,1.2501552e-07,41.999998863272744,-9.182214,1.4771212,2.198657,-5.5064354,-0.7215357999999998,好大一只,-7.4701962,1.30103,1.1760913,0.12493869999999996,-4.993075
一百六,5.2506516e-06,1.2501552e-07,41.999998863272744,-8.225837,1.7853298,1.2552725,-5.1852345,0.5300573,一百六十,-8.089873,1.7075702,1.5314789,0.17609129999999995,-4.8508244
199减,5.2506516e-06,1.2501552e-07,41.999998863272744,-8.361867,1.6334685,0.9542425,-5.7741556,0.679226,,,,,,
系统更,5.2506516e-06,1.2501552e-07,41.999998863272744,-7.932662,2.3242824,1.60206,-4.0063195,0.7222223999999999,系统更新,,,,,
银饰,5.2506516e-06,1.2501552e-07,41.999998863272744,-8.462541,1.0791812,1.6812413,-5.702118,-0.6020600999999999,苗族银饰,-5.743366,0.9542425,0.845098,0.10914449999999998,-3.944025
能驾驭,5.2506516e-06,1.2501552e-07,41.999998863272744,-8.400997,1.0,1.7242758,-5.6767216,-0.7242758,,,,,,
能省电,5.2506516e-06,1.2501552e-07,41.999998863272744,-7.572766,0.845098,1.6532125,-5.0744553,-0.8081145,智能省电,-7.206469,1.0413927,0.90309,0.1383027000000001,-5.2619863
成为一,5.2506516e-06,1.2501552e-07,41.999998863272744,-8.877799,2.683947,1.9912261,-4.2026258,0.6927208999999999,成为一个,-8.529528,1.5314789,1.7075702,-0.17609129999999995,-5.2904787
开门红,5.2506516e-06,1.2501552e-07,41.999998863272744,-7.935075,0.60206,1.6232493,-5.7097654,-1.0211892999999999,新年开门红,-7.196373,1.8864907,1.8129133,0.07357740000000002,-3.4969687
还添加,5.2506516e-06,1.2501552e-07,41.999998863272744,-8.463656,2.0681858,1.447158,-4.9483128,0.6210278000000002,,,,,,
之前没用,5.2506516e-06,1.2501552e-07,41.999998863272744,-8.104044,1.60206,1.0791812,-5.422803,0.5228788,之前没用过,-7.2751803,1.3802112,1.447158,-0.06694679999999997,-4.447811
直夸我,5.2506516e-06,1.2501552e-07,41.999998863272744,-8.353774,0.9542425,1.5910646,-5.808467,-0.6368221,一直夸我,-8.106556,1.5682018,1.5563025,0.011899300000000057,-4.9820514
简约而,5.2506516e-06,1.2501552e-07,41.999998863272744,-8.236734,2.146128,1.5185139,-4.572093,0.6276141,简约而不失,-6.609869,1.4771212,1.4771212,0.0,-3.6556263
天然无,5.2506516e-06,1.2501552e-07,41.999998863272744,-8.134307,2.1303337,1.462398,-4.541575,0.6679356999999999,天然无添加,-6.966591,1.763428,1.8512584,-0.08783040000000009,-3.3519049
皮肤弹性,5.2506516e-06,1.2501552e-07,41.999998863272744,-8.220552,1.1139433,1.6627579,-5.4438515,-0.5488145999999998,,,,,,
减肥期,5.2506516e-06,1.2501552e-07,41.999998863272744,-8.600135,1.8129133,1.20412,-5.5831013,0.6087932999999999,减肥期间,-8.587418,1.69897,1.39794,0.30103000000000013,-5.4905076
的极品,5.2506516e-06,1.2501552e-07,41.999998863272744,-8.655357,1.2787536,1.819544,-5.55706,-0.5407904000000001,中的极品,-8.048651,1.146128,1.230449,-0.08432099999999987,-5.6720734
无色限漆,5.2506516e-06,1.2501552e-07,41.999998863272744,-6.343118,0.60206,0.0,-5.7410583,0.60206,,,,,,
见图3,5.2506516e-06,1.2501552e-07,41.999998863272744,-8.063121,1.462398,0.845098,-5.755625,0.6173000000000001,见图33,-7.2674384,1.6232493,1.3617278,0.26152149999999996,-4.282461
爱臭美,5.2506516e-06,1.2501552e-07,41.999998863272744,-7.738052,1.60206,0.47712126,-5.6588707,1.1249387400000002,,,,,,
依然选,5.2506516e-06,1.2501552e-07,41.999998863272744,-8.271807,1.968483,1.0791812,-5.2241426,0.8893017999999999,依然选择,-8.71187,1.4771212,1.4913617,-0.014240499999999878,-5.743387
细节也处理,5.2506516e-06,1.2501552e-07,41.999998863272744,-6.7028913,0.90309,0.30103,-5.498771,0.6020599999999999,,,,,,
爱彼迎,5.2506516e-06,1.2501552e-07,41.999998863272744,-7.8277497,0.69897,1.3802112,-5.7485685,-0.6812412,,,,,,
年推出,5.2506516e-06,1.2501552e-07,41.999998863272744,-8.558521,1.1139433,1.6720978,-5.7724805,-0.5581544999999999,今年推出,-7.8634906,1.8573325,1.5797836,0.2775489,-4.4263744
最担心,5.125636e-06,1.2501552e-07,40.99999897694546,-8.736809,1.7993406,1.1760913,-5.761377,0.6232493000000001,担心,-9.245331,1.7242758,1.69897,0.025305799999999934,-5.8220854
斯特,5.125636e-06,1.2501552e-07,40.99999897694546,-9.685202,1.6434526,2.2966652,-5.745084,-0.6532126,丰田考斯特,-6.183734,2.206826,2.25042,-0.04359400000000013,-1.7264879
天鹅颈,5.125636e-06,1.2501552e-07,40.99999897694546,-6.8303704,0.0,1.0791812,-5.751189,-1.0791812,兰蔻天鹅颈,-6.140119,1.7853298,1.5682018,0.217128,-2.7865875
太萌了,5.125636e-06,1.2501552e-07,40.99999897694546,-6.686315,0.90309,0.0,-5.783225,0.90309,萌了,,,,,
冬天必,5.125636e-06,1.2501552e-07,40.99999897694546,-8.489588,2.1003706,1.1760913,-5.213126,0.9242793000000002,冬天必备,-6.297018,0.0,0.47712126,-0.47712126,-5.8198967
诗歌,5.125636e-06,1.2501552e-07,40.99999897694546,-8.459677,1.8864907,0.845098,-5.728088,1.0413926999999998,诗歌朗诵,-5.803462,1.6127839,1.462398,0.15038589999999985,-2.72828
时刻提醒,5.125636e-06,1.2501552e-07,40.99999897694546,-8.32397,2.0043213,1.2552725,-5.0643764,0.7490488,时刻提醒着,-7.5836086,1.39794,1.1139433,0.2839966999999999,-5.071725
宝一岁,5.125636e-06,1.2501552e-07,40.99999897694546,-8.283708,1.0,1.5797836,-5.703924,-0.5797836000000001,宝宝一岁,-7.893129,1.6232493,1.447158,0.17609129999999995,-4.8227215
日复一日,5.125636e-06,1.2501552e-07,40.99999897694546,-8.551807,1.8864907,1.146128,-5.5191884,0.7403626999999999,,,,,,
花园城市,5.125636e-06,1.2501552e-07,40.99999897694546,-7.261742,0.47712126,1.0413927,-5.743228,-0.5642714400000001,,,,,,
不泛油,5.125636e-06,1.2501552e-07,40.99999897694546,-7.568546,1.748188,1.20412,-4.6162376,0.544068,不泛油光,-8.172329,1.30103,1.39794,-0.09691000000000005,-5.4733586
渍洗衣,5.125636e-06,1.2501552e-07,40.99999897694546,-6.322641,0.7781513,1.3424227,-4.2020674,-0.5642714,汰渍洗衣,-6.402307,0.30103,0.30103,0.0,-5.8002467
至于能不能,5.125636e-06,1.2501552e-07,40.99999897694546,-7.4928,1.0413927,1.5910646,-4.860343,-0.5496718999999999,,,,,,
自然醒,5.125636e-06,1.2501552e-07,40.99999897694546,-8.428939,1.3222193,1.8388491,-5.2678704,-0.5166298,睡到自然醒,-5.8308125,2.4014006,2.4440448,-0.0426441999999998,-0.98536706
