words,1,2,3,dop,l_en,r_en,score,diff_en,rep_words,dop1,l_en1,r_en1,diff_en1,score1
毁容,5.625698e-06,7.108951e-05,12.636566963119755,-7.4706464,1.4313638,0.30103,-5.7382526,1.1303337999999998,毁容涂大便,-5.705971,0.30103,0.69897,-0.39793999999999996,-4.705971
较差,2.2002729999999997e-05,0.00027789536,12.630039907808525,-6.1022305,0.0,0.60206,-5.5001707,-0.60206,气温日较差,-6.306018,1.230449,1.146128,0.08432099999999987,-3.929441
结果显示,3.62545e-06,4.5238779999999997e-05,12.478114065075864,-8.147125,1.763428,0.845098,-5.5385995,0.91833,,,,,,
败笔,7.2509e-06,9.047755999999999e-05,12.478114065075864,-8.4794655,1.2787536,1.9344984,-5.2662134,-0.6557448000000001,大的败笔,,,,,
不知道有没,6.875853599999999e-06,8.563055e-05,12.453806248901303,-7.4743223,2.620136,1.146128,-3.7080579,1.474008,,,,,,
压根就,5.5006826e-06,6.785816999999998e-05,12.336318172532716,-8.590526,1.7558749,1.1139433,-5.720708,0.6419315999999999,压根就没,-6.7860622,2.0934217,1.968483,0.12493869999999996,-2.7241573
音有点,4.125512e-06,5.0085793e-05,12.140503347792688,-8.790052,1.5563025,2.071882,-5.161868,-0.5155795000000001,声音有点,-8.057125,1.8976271,1.8692317,0.02839539999999996,-4.2902665
有一盒,1.6127002e-05,0.00019549616,12.122288138852706,-9.120619,1.7075702,2.209515,-5.2035336,-0.5019448000000002,还有一盒,-8.601576,1.462398,1.5314789,-0.06908089999999989,-5.607699
换位思考,2.0002483000000002e-06,2.4235061999999997e-05,12.116026660801154,-8.603903,1.6720978,1.146128,-5.785677,0.5259697999999999,,,,,,
回寄,1.6156707e-06,1.9388048e-05,11.999999437079172,-7.2328677,1.146128,0.47712126,-5.609618,0.66900674,回寄卖置换,-6.372688,0.7781513,0.7781513,0.0,-4.8163853
在未,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.90941,2.217484,1.3424227,-5.3495035,0.8750612999999998,在未来,-8.239996,1.1139433,1.30103,-0.18708669999999983,-5.8250227
在配,1.6156707e-06,1.9388048e-05,11.999999437079172,-9.230293,2.1172712,1.447158,-5.665864,0.6701131999999999,在配色上,-7.435411,1.50515,1.5440681,-0.038918100000000067,-4.3861933
垂死,1.6156707e-06,1.9388048e-05,11.999999437079172,-7.2637053,2.20412,1.6334685,-3.426117,0.5706515000000001,垂死挣扎,-8.431392,1.4149734,1.5440681,-0.1290947,-5.47235
口都是,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.602941,1.770852,2.5340261,-4.2980623,-0.7631741000000001,每一口都,-8.559863,1.60206,1.3222193,0.27984070000000005,-5.635584
大家最,1.6156707e-06,1.9388048e-05,11.999999437079172,-9.062604,2.2648177,1.5314789,-5.2663074,0.7333388000000001,大家最近,-8.863343,1.6434526,1.4913617,0.15209090000000014,-5.728529
天也没有,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.996582,1.60206,2.2787535,-5.1157684,-0.6766935000000001,今天也没有,-8.8702,1.8573325,1.9867717,-0.12943919999999998,-5.0260963
天过去,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.833893,1.3802112,2.0334237,-5.4202576,-0.6532125000000002,一天天过去,-7.6687527,1.30103,1.39794,-0.09691000000000005,-4.9697824
天都是,1.6156707e-06,1.9388048e-05,11.999999437079172,-9.009222,1.60206,2.143015,-5.2641473,-0.5409550000000001,每天都,-9.10114,1.7242758,1.5563025,0.1679733000000001,-5.820562
太不专业,1.6156707e-06,1.9388048e-05,11.999999437079172,-7.6374617,1.4913617,0.9542425,-5.1918573,0.5371191999999999,不专业,-8.711182,1.447158,1.5314789,-0.08432090000000003,-5.732545
好久都,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.260982,2.4313638,1.9242793,-3.9053383,0.5070845000000002,好久都没,-9.022944,1.819544,1.3802112,0.4393328000000001,-5.8231893
又花,1.6156707e-06,1.9388048e-05,11.999999437079172,-9.470722,2.363612,1.8388491,-5.268261,0.5247628999999998,,,,,,
实际上并,1.6156707e-06,1.9388048e-05,11.999999437079172,-7.655902,1.7403626,0.7781513,-5.137388,0.9622113000000001,实际上并不,-7.5551453,1.6232493,1.5314789,0.09177039999999992,-4.4004173
家给我,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.970788,1.8388491,2.376577,-4.755362,-0.5377279000000001,大家给我,-8.655118,1.9590414,2.045323,-0.08628159999999974,-4.6507535
尤其是那个,1.6156707e-06,1.9388048e-05,11.999999437079172,-7.834978,1.5797836,2.1673174,-4.0878773,-0.5875337999999999,,,,,,
就变成这样,1.6156707e-06,1.9388048e-05,11.999999437079172,-7.8033752,1.7403626,1.1139433,-4.949069,0.6264193,,,,,,
层膜,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.485572,1.230449,1.8864907,-5.3686323,-0.6560417000000001,形成一层膜,-6.7742276,1.0413927,0.90309,0.1383027000000001,-4.829745
0以上,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.771529,1.0413927,2.230449,-5.499687,-1.1890563,90以上,-8.553912,1.6127839,1.60206,0.010723899999999897,-5.3390684
已经一年多,1.6156707e-06,1.9388048e-05,11.999999437079172,-7.443053,1.9138138,0.9542425,-4.574996,0.9595713,,,,,,
加满,1.6156707e-06,1.9388048e-05,11.999999437079172,-6.315441,0.0,1.1139433,-5.201498,-1.1139433,好运加满,-7.079597,0.845098,1.0413927,-0.19629470000000004,-5.193106
度左右,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.057098,1.2552725,1.8864907,-4.915335,-0.6312182,摄氏度左右,-6.35509,1.0791812,1.2552725,-0.17609129999999995,-4.0206366
剩一点点,1.6156707e-06,1.9388048e-05,11.999999437079172,-7.7175674,1.1139433,1.6627579,-4.9408665,-0.5488145999999998,只剩一点点,-7.602975,1.39794,1.2552725,0.14266749999999995,-4.9497623
开就是,1.6156707e-06,1.9388048e-05,11.999999437079172,-9.513403,1.9344984,2.4668677,-5.1120367,-0.5323692999999998,一打开就,-8.400933,1.8512584,1.50515,0.3461084000000001,-5.044525
张都,1.6156707e-06,1.9388048e-05,11.999999437079172,-9.254474,1.8388491,2.4265113,-4.9891133,-0.5876622,每一张,-8.558406,1.7403626,1.39794,0.34242260000000013,-5.420103
心心念,1.6156707e-06,1.9388048e-05,11.999999437079172,-9.087668,2.3838153,0.90309,-5.800763,1.4807253000000002,心心念念,-9.136432,1.7923917,2.0293837,-0.23699199999999987,-5.3146563
别的缺点,1.6156707e-06,1.9388048e-05,11.999999437079172,-7.8825116,0.90309,1.6434526,-5.335969,-0.7403626000000001,没别的缺点,-7.021382,1.1760913,1.3222193,-0.14612800000000004,-4.5230713
我是第,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.90465,2.1105897,1.230449,-5.563611,0.8801406999999999,我是第一个,-8.581273,1.9242793,2.0170333,-0.092754,-4.6399603
手机内,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.694428,2.3424227,1.5563025,-4.7957034,0.7861202000000003,手机内存,-8.863841,1.6532125,1.4149734,0.23823909999999993,-5.7956553
才会发,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.677116,1.94939,1.30103,-5.4266963,0.64836,才会发现,-8.251044,1.3424227,1.6232493,-0.2808265999999999,-5.2853727
打了三,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.504668,2.1875207,1.6334685,-4.6836786,0.5540521999999999,打了三针,-6.934369,1.0,1.0413927,-0.04139270000000006,-4.8929763
像别的,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.670564,1.4913617,2.1303337,-5.048868,-0.6389720000000001,不像别,,,,,
傻子一样,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.502054,1.146128,1.7923917,-5.5635343,-0.6462637,像傻子一样,-6.9401507,1.5682018,1.6434526,-0.07525080000000006,-3.7284966
做电商,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.002351,1.4313638,1.9444827,-4.626504,-0.5131189,转型做电商,-6.3339753,0.90309,0.7781513,0.12493869999999996,-4.652734
按理,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.093072,2.049218,1.0413927,-5.002461,1.0078253000000001,按理说,-8.646142,1.4313638,1.4313638,0.0,-5.783414
提前一,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.885847,2.1903317,1.3617278,-5.333788,0.8286039000000003,提前一个月,-7.264721,2.0374265,1.9822712,0.05515530000000002,-3.2450233
撞的,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.867523,2.1038036,2.6541765,-4.109543,-0.5503729000000002,碰撞,-7.7709727,1.0791812,1.0413927,0.0377885,-5.6503987
你说话,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.285302,1.462398,2.0681858,-4.7547183,-0.6057878000000001,,,,,,
体还是,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.8971195,1.7923917,2.462398,-4.6423297,-0.6700062999999998,总体还,,,,,
是H,1.6156707e-06,1.9388048e-05,11.999999437079172,-9.817923,2.6404815,1.9637878,-5.2136536,0.6766937,HIN,,,,,
会刺,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.763412,2.361728,1.5185139,-4.883171,0.8432140999999997,会刺激,-8.88251,1.7403626,1.5682018,0.1721608000000001,-5.573946
是相,1.6156707e-06,1.9388048e-05,11.999999437079172,-9.347103,2.340444,1.69897,-5.307689,0.6414740000000001,相当,-9.854099,2.2600713,1.9822712,0.2778000999999999,-5.611757
晚了一,1.6156707e-06,1.9388048e-05,11.999999437079172,-9.2675705,2.1875207,1.6434526,-5.436597,0.5440680999999998,晚了一步,-8.260202,1.2552725,1.447158,-0.19188549999999993,-5.557772
暗的,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.883342,2.1367207,2.8853612,-3.86126,-0.7486405,黑暗,-9.021964,1.80618,1.4771212,0.3290587999999999,-5.7386627
最多也,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.358531,1.9395193,0.90309,-5.5159216,1.0364293,多也就,-8.773175,1.5314789,1.763428,-0.23194910000000002,-5.4782686
有保,1.6156707e-06,1.9388048e-05,11.999999437079172,-9.293833,2.178977,1.5682018,-5.5466537,0.6107752000000002,有保障,-7.378597,0.69897,0.90309,-0.20411999999999997,-5.776537
什么关系,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.461963,1.0791812,2.0086002,-5.3741813,-0.929419,有什么关系,-7.3711243,2.6560981,2.1760912,0.4800068999999998,-2.5389347
板坏了,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.125005,0.9542425,1.6127839,-5.557978,-0.6585413999999999,主板坏,,,,,
果断入,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.212813,2.049218,1.146128,-5.017467,0.9030900000000002,果断入手,-8.208514,1.146128,1.3617278,-0.2155997999999999,-5.7006583
次出现,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.628264,1.0413927,1.8129133,-5.773958,-0.7715205999999999,再次出现,-8.239967,1.447158,1.5440681,-0.09691010000000011,-5.248741
比我买,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.739269,1.8325089,1.20412,-5.70264,0.6283889,,,,,,
些年,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.749376,1.20412,2.6434526,-4.9018035,-1.4393325999999997,近些年,-8.299135,1.5314789,1.3617278,0.16975110000000004,-5.4059286
2月8号,1.6156707e-06,1.9388048e-05,11.999999437079172,-7.99025,1.2552725,2.2013972,-4.533581,-0.9461247000000002,12月8号,-7.918244,2.0170333,2.1760912,-0.15905790000000009,-3.7251196
法不对,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.1813965,0.90309,1.462398,-5.8159084,-0.5593080000000001,方法不对,-8.155608,1.462398,1.7242758,-0.26187779999999994,-4.968934
滋滋的,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.323558,1.8388491,2.55145,-3.9332588,-0.7126009,甜滋滋,-7.165372,2.1731863,1.819544,0.35364229999999974,-3.1726418
然这样,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.232676,0.9542425,1.94939,-5.329043,-0.9951475,既然这样,-9.047032,1.8750613,1.39794,0.4771213000000001,-5.774031
申请补,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.233578,1.6232493,1.0791812,-5.5311475,0.5440680999999998,申请补贴,-7.263755,1.3617278,1.230449,0.13127880000000003,-4.6715784
电脑配,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.561111,1.7160033,1.0791812,-5.765927,0.6368220999999998,电脑配置,-7.4411902,1.4913617,1.4913617,0.0,-4.458467
电话过去,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.369098,1.0,1.5797836,-5.7893143,-0.5797836000000001,打电话过去,-7.5660357,1.7242758,1.763428,-0.03915219999999997,-4.078332
也是服,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.649406,2.1139433,1.50515,-5.0303135,0.6087932999999999,是服,-9.385453,2.4297523,1.9590414,0.47071090000000004,-4.9966593
也开,1.6156707e-06,1.9388048e-05,11.999999437079172,-9.371026,2.50515,1.447158,-5.4187183,1.057992,开始,-9.516448,1.8692317,1.8325089,0.036722799999999944,-5.8147073
也就那么,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.004889,2.1583624,1.60206,-4.2444663,0.5563024000000001,就那么几,-7.423405,2.1139433,1.6532125,0.4607307999999999,-3.656249
的答案,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.686585,0.845098,2.0293837,-5.8121037,-1.1842856999999998,问题的答案,-7.100749,1.819544,1.8976271,-0.07808309999999996,-3.383578
的缝,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.921546,2.5145478,1.7323937,-4.6746044,0.7821540999999999,缝隙,-8.608197,1.4913617,1.748188,-0.2568263000000002,-5.3686476
的耐,1.6156707e-06,1.9388048e-05,11.999999437079172,-9.023348,2.8506463,2.0413928,-4.131309,0.8092535000000001,耐心,-8.901388,1.3617278,1.770852,-0.40912420000000016,-5.7688084
的胡,1.6156707e-06,1.9388048e-05,11.999999437079172,-9.079261,3.0103,2.4941547,-3.5748065,0.5161452999999998,胡萝卜,-7.7353396,0.90309,1.0413927,-0.1383027000000001,-5.790857
盒牛奶,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.23313,1.0791812,1.6127839,-5.5411654,-0.5336026999999999,一盒牛奶,-8.400749,1.230449,1.3617278,-0.13127880000000003,-5.808573
目镜,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.832795,1.2552725,1.9444827,-5.63304,-0.6892102,护目镜,-8.365921,1.20412,1.39794,-0.19381999999999988,-5.7638607
之外没,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.495075,1.908485,1.146128,-5.440462,0.762357,之外没有,-8.29319,1.8129133,1.5185139,0.29439939999999987,-4.9617624
个钟,1.6156707e-06,1.9388048e-05,11.999999437079172,-9.395948,1.7781513,2.340444,-5.277353,-0.5622927000000002,半个钟,-7.8892155,1.9444827,1.9190781,0.02540460000000011,-4.025655
确切,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.612109,2.064458,1.20412,-5.343531,0.860338,确切地说,-7.833955,0.9542425,1.39794,-0.44369749999999997,-5.481772
个答复,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.008707,1.0413927,1.60206,-5.3652544,-0.5606673,给个答复,-6.8383336,1.20412,1.146128,0.057992000000000044,-4.4880853
个白色的,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.469767,1.30103,2.1553361,-5.0134,-0.8543061000000001,一个白色,-8.695611,1.8976271,1.9912261,-0.09359899999999999,-4.806758
个消息,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.619888,1.4149734,2.346353,-4.858562,-0.9313796000000001,这个消息,-8.722792,1.6334685,1.4913617,0.1421068000000001,-5.5979614
个概念,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.268232,0.7781513,1.9542425,-5.535838,-1.1760912000000001,这个概念,-8.36301,1.3802112,1.5563025,-0.17609129999999995,-5.4264965
个星期左右,1.6156707e-06,1.9388048e-05,11.999999437079172,-7.1855345,0.9542425,1.6127839,-4.618508,-0.6585413999999999,,,,,,
个大洞,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.021433,1.0413927,1.6232493,-5.3567905,-0.5818565999999998,破了个大洞,-6.006215,0.9542425,0.60206,0.35218249999999995,-4.4499125
两节,1.6156707e-06,1.9388048e-05,11.999999437079172,-7.633283,1.60206,0.69897,-5.3322535,0.9030900000000001,两节课,-8.418464,1.39794,1.7242758,-0.32633580000000006,-5.2962475
东西都要,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.384835,1.6334685,2.1553361,-4.59603,-0.5218676,东西都,-8.542035,1.7323937,2.0170333,-0.2846396,-4.7926083
给侄,1.6156707e-06,1.9388048e-05,11.999999437079172,-7.7816377,1.770852,0.60206,-5.4087257,1.168792,给侄女,-7.825463,1.5797836,1.4913617,0.08842190000000016,-4.7543178
不要像我,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.397647,1.6720978,1.1139433,-5.6116056,0.5581544999999999,,,,,,
股霉味,1.6156707e-06,1.9388048e-05,11.999999437079172,-6.497328,0.30103,0.845098,-5.3511996,-0.544068,一股霉味,-7.3452334,0.90309,0.845098,0.05799199999999993,-5.5970454
膜的时候,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.593954,1.30103,2.0293837,-5.2635403,-0.7283537,面膜的时候,-8.432404,1.7323937,1.9590414,-0.2266477,-4.7409687
自己认,1.6156707e-06,1.9388048e-05,11.999999437079172,-9.167504,2.4199557,1.6127839,-5.1347647,0.8071718000000001,自己认为,-8.248828,2.149219,2.1105897,0.0386293000000002,-3.9890192
袋是,1.6156707e-06,1.9388048e-05,11.999999437079172,-9.534619,1.8260748,2.3483047,-5.36024,-0.5222298999999999,脑袋,-9.52146,1.6627579,2.09691,-0.43415209999999993,-5.7617917
要赶,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.920263,2.064458,1.4771212,-5.378684,0.5873368000000001,赶紧,-8.44732,1.146128,1.5185139,-0.37238590000000005,-5.7826777
让我留,1.6156707e-06,1.9388048e-05,11.999999437079172,-7.023377,1.3424227,0.0,-5.680954,1.3424227,让我留恋,-7.750987,1.4913617,1.462398,0.028963699999999815,-4.7972274
误了,1.6156707e-06,1.9388048e-05,11.999999437079172,-9.089245,1.146128,2.1818435,-5.7612734,-1.0357154999999998,耽误,,,,,
不如人家,1.6156707e-06,1.9388048e-05,11.999999437079172,-7.6777163,0.60206,1.4149734,-5.660683,-0.8129134,还不如人家,-7.5500383,1.4313638,1.5314789,-0.10011510000000001,-4.5871954
不太稳,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.173629,1.9867717,1.3424227,-4.8444347,0.6443490000000001,不太稳定,-8.1175785,1.20412,1.3617278,-0.15760779999999985,-5.5517306
赠送的礼,1.6156707e-06,1.9388048e-05,11.999999437079172,-7.626261,1.6532125,0.60206,-5.370989,1.0511525,赠送的礼物,-7.553644,1.4313638,1.2552725,0.17609129999999995,-4.8670077
转了一,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.884248,2.4927604,1.7242758,-4.6672115,0.7684845999999999,转了一圈,-8.358147,1.3802112,1.39794,-0.01772879999999999,-5.579995
过了1,1.6156707e-06,1.9388048e-05,11.999999437079172,-9.100296,2.2944663,1.6720978,-5.1337323,0.6223684999999999,过了12点,-7.4497457,1.7242758,1.6812413,0.04303450000000009,-4.0442286
还不到一,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.4374895,2.10721,1.4149734,-4.915306,0.6922365999999998,还不到一年,-7.9457636,1.5797836,1.3802112,0.1995724000000001,-4.985769
还是留下,1.6156707e-06,1.9388048e-05,11.999999437079172,-7.376043,0.47712126,1.1760913,-5.7228303,-0.69897004,,,,,,
这个口,1.6156707e-06,1.9388048e-05,11.999999437079172,-9.073861,2.071882,1.3222193,-5.6797595,0.7496627,这个口红,-8.905258,1.6720978,1.5797836,0.0923141999999999,-5.653377
这个社会,1.6156707e-06,1.9388048e-05,11.999999437079172,-9.226301,2.133539,1.6232493,-5.469513,0.5102897,,,,,,
一眼就看,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.610544,2.0606978,1.0413927,-5.508454,1.0193050999999997,一眼就看到,-7.6410666,2.0334237,2.045323,-0.011899299999999613,-3.5623202
遍还是,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.268497,1.3617278,1.8633229,-5.043447,-0.5015951000000001,一遍还,-8.531201,1.5314789,1.6232493,-0.09177039999999992,-5.3764734
都快过,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.385775,1.9777236,1.30103,-5.107021,0.6766936000000001,快过去,-8.847474,1.462398,1.9190781,-0.4566800999999998,-5.4659977
都断,1.6156707e-06,1.9388048e-05,11.999999437079172,-9.185903,2.3201463,1.6127839,-5.252972,0.7073624000000003,断货,-8.306763,1.2552725,1.30103,-0.045757499999999895,-5.75046
销的,1.6156707e-06,1.9388048e-05,11.999999437079172,-9.363486,1.9242793,2.8500333,-4.589174,-0.9257540000000002,畅销,-9.208496,1.7242758,1.9731278,-0.24885200000000007,-5.5110927
问我是,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.93928,1.8864907,1.2552725,-5.7975163,0.6312182,问我是不,,,,,
否则容易,1.6156707e-06,1.9388048e-05,11.999999437079172,-7.212048,1.0,1.9395193,-4.2725286,-0.9395193,,,,,,
后再也不想,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.079562,1.0791812,1.7160033,-5.2843776,-0.6368220999999998,,,,,,
和自,1.6156707e-06,1.9388048e-05,11.999999437079172,-9.232617,2.5465426,1.4771212,-5.2089534,1.0694214,自己,-7.399996,0.60206,1.0,-0.39793999999999996,-5.797936
品一,1.6156707e-06,1.9388048e-05,11.999999437079172,-9.419549,2.161368,1.5910646,-5.6671166,0.5703034,品一品,-9.064094,1.7993406,1.60206,0.19728060000000003,-5.662693
哪来,1.6156707e-06,1.9388048e-05,11.999999437079172,-8.737739,2.50515,1.8920946,-4.340494,0.6130553999999999,,,,,,
圆通,2.5503166e-05,0.00030536175,11.97348399637845,-7.3690333,0.47712126,1.0791812,-5.812731,-0.6020599400000001,耳根圆通,-6.041594,0.7781513,0.7781513,0.0,-4.4852915
根本吃不,3.375419e-06,4.039177e-05,11.966445832842155,-7.382782,1.9344984,1.4149734,-4.0333104,0.519525,根本吃不完,-6.863998,1.462398,1.50515,-0.0427519999999999,-3.89645
太麻烦,4.8130973e-05,0.00057517877,11.950283523055425,-8.768201,1.8864907,1.1760913,-5.705619,0.7103994,麻烦,-8.96349,1.6334685,1.5682018,0.06526670000000001,-5.761819
怪怪,3.2504036e-06,3.8776096e-05,11.92962504230374,-9.056917,1.2552725,2.064458,-5.737187,-0.8091855000000001,奇奇怪怪,-9.326966,1.9444827,1.5682018,0.37628090000000003,-5.8142815
侥幸心理,1.6252018e-06,1.9388048e-05,11.92962504230374,-7.98873,1.0791812,1.690196,-5.2193527,-0.6110148,有侥幸心理,-7.565794,1.3424227,1.6334685,-0.2910458,-4.589903
垃圾桶里,1.5001862e-06,1.7772378000000003e-05,11.846781587776151,-8.621216,1.146128,1.69897,-5.776118,-0.5528420000000001,在垃圾桶里,-7.498666,1.7558749,1.6434526,0.11242229999999998,-4.0993385
前几天买,5.750713599999999e-06,6.785816999999998e-05,11.799956555271082,-7.713602,2.071882,1.5314789,-4.110241,0.5404031,,,,,,
迟迟,5.625698e-06,6.62425e-05,11.774983204727882,-8.773245,2.3053513,1.6812413,-4.7866526,0.6241099999999999,迟迟不肯,-8.402346,1.5440681,1.5314789,0.012589200000000078,-5.3267984
电话号,1.2501552e-06,1.4541037e-05,11.631385713302286,-8.03975,2.2600713,1.60206,-4.177619,0.6580112999999999,电话号码,-8.432553,1.3802112,1.60206,-0.22184880000000007,-5.450282
太过分,6.000744599999999e-06,6.947384e-05,11.57753666191843,-8.833052,2.1238515,1.0413927,-5.667807,1.0824587999999997,过分了,-8.377354,1.30103,1.4149734,-0.11394340000000014,-5.6613503
什么都没,2.3377901e-05,0.00026820133999999997,11.472430460397366,-8.656946,2.469822,1.9138138,-4.2733107,0.5560082000000002,什么都没有,-7.8022037,2.60206,2.5682018,0.033858199999999616,-2.631942
注明,2.5628182e-05,0.0002924364,11.410735084257906,-8.672153,1.20412,1.7242758,-5.7437572,-0.5201558,请注明,-7.7988305,0.9542425,1.230449,-0.2762064999999999,-5.6141386
也不知,1.7627188e-05,0.00020034317,11.365577682155239,-8.385464,1.763428,0.845098,-5.776938,0.91833,不知道,-7.738402,0.90309,1.0413927,-0.1383027000000001,-5.793919
2月12日,1.0001241e-06,1.1309694999999999e-05,11.308291004451993,-7.5465016,1.6232493,2.7715874,-3.1516647,-1.1483381000000001,,,,,,
摸不透,1.0001241e-06,1.1309694999999999e-05,11.308291004451993,-8.020643,0.845098,1.60206,-5.5734854,-0.756962,捉摸不透,-7.9562774,1.0413927,1.5314789,-0.4900861999999999,-5.3834057
点粗,1.0001241e-06,1.1309694999999999e-05,11.308291004451993,-8.535469,1.3617278,1.8633229,-5.3104186,-0.5015951000000001,有点粗,-8.566548,1.3222193,1.4913617,-0.16914239999999992,-5.7529674
人员说,2.0002483000000002e-06,2.2619389999999998e-05,11.308291004451993,-8.48319,1.3222193,1.8325089,-5.328461,-0.5102896000000001,工作人员说,-8.065955,2.139879,2.164353,-0.024474000000000107,-3.761723
损失,3.7004593e-05,0.00041522738,11.220968673516689,-8.409394,0.60206,2.0170333,-5.7903013,-1.4149733,经济损失,-8.683907,1.2552725,1.7075702,-0.4522976999999999,-5.721064
心理阴影,2.7503413e-06,3.0697740000000005e-05,11.161429908692277,-8.296987,1.0791812,1.6720978,-5.5457077,-0.5929165999999999,,,,,,
血压测,8.7510864e-07,9.694024e-06,11.077509078553307,-7.0382257,1.4149734,0.7781513,-4.8451014,0.6368221000000001,血压测量仪,-5.899832,1.0791812,1.39794,-0.3187587999999999,-3.4227104
售后无,4.2505275999999995e-06,4.685445e-05,11.023207958824049,-8.110668,1.6812413,0.845098,-5.584329,0.8361432999999999,售后无忧,-8.009766,1.0,1.2787536,-0.27875359999999993,-5.731012
2月6号,1.6156707e-06,1.7772378000000003e-05,10.999999859269794,-7.902514,0.845098,2.3304138,-4.727002,-1.4853158,12月6号,-7.841741,2.25042,2.3304138,-0.0799938,-3.2609072
见踪影,1.6156707e-06,1.7772378000000003e-05,10.999999859269794,-7.389832,0.30103,1.6720978,-5.416704,-1.3710678,不见踪影,-8.268722,1.5314789,1.6434526,-0.11197370000000006,-5.09379
小的一个,1.6156707e-06,1.7772378000000003e-05,10.999999859269794,-9.142276,1.5440681,2.2600713,-5.338136,-0.7160031999999998,小小的一个,-8.932456,1.9190781,2.0530784,-0.13400030000000007,-4.9602995
地方去,1.6156707e-06,1.7772378000000003e-05,10.999999859269794,-8.353557,0.9542425,1.7160033,-5.6833105,-0.7617607999999999,没地方去,-7.754613,1.3424227,1.30103,0.04139270000000006,-5.1111603
满600,1.6156707e-06,1.7772378000000003e-05,10.999999859269794,-7.5761914,1.5185139,0.9542425,-5.1034346,0.5642714000000001,满600减,-6.3311405,1.3617278,1.0,0.36172779999999993,-3.9694128
省了一大,1.6156707e-06,1.7772378000000003e-05,10.999999859269794,-7.7137823,1.6127839,0.845098,-5.2559004,0.7676858999999999,省了一大笔,-5.955796,1.5563025,1.447158,0.10914449999999998,-2.9523354
我还能说,1.6156707e-06,1.7772378000000003e-05,10.999999859269794,-8.375109,1.9190781,0.90309,-5.552941,1.0159881,我还能说啥,-7.500808,1.6627579,1.5797836,0.08297429999999983,-4.2582664
打开盒,1.6156707e-06,1.7772378000000003e-05,10.999999859269794,-8.042789,2.0606978,0.9542425,-5.027849,1.1064553,打开盒子,-8.606733,1.4149734,1.447158,-0.0321845999999999,-5.744602
